縣市 ,測站名稱 ,空氣污染指標 ,指標污染物, 狀態 ,二氧化硫濃度 ,一氧化碳濃度 ,臭氧濃度 ,懸浮微粒濃度 ,細懸浮微粒濃度 ,二氧化氮濃度 ,細懸浮微粒指標 ,氮氧化物 ,一氧化氮 ,發佈時間
臺東縣,臺東,27,,良好,1.5,0.27,30,20,4,4.3,1,5.99,1.65,2017-04-25 21:00
臺東縣,關山,25,,良好,0.8,,30,24,10,4.1,1,6.06,2,2017-04-25 21:00
臺東縣,臺東,26,,良好,1.5,0.54,22,24,4,12,1,13.51,1.85,2017-04-25 22:00
臺東縣,關山,23,,良好,0.7,,24,26,11,3.3,1,5.24,1.92,2017-04-25 22:00
臺東縣,臺東,27,,良好,1.5,0.46,15,31,8,12,1,14.38,1.98,2017-04-25 23:00
臺東縣,關山,24,,良好,0.8,,15,28,10,2.3,1,4.53,2.23,2017-04-25 23:00
臺東縣,臺東,28,,良好,1.5,0.35,14,32,10,8.4,1,10.12,1.69,2017-04-26 00:00
臺東縣,關山,25,,良好,0.9,,12,28,9,2.3,1,3.67,1.41,2017-04-26 00:00
臺東縣,臺東,29,,良好,1,0.28,15,29,8,5.9,1,7.59,1.67,2017-04-26 01:00
臺東縣,關山,26,,良好,0.7,,10,29,11,3.2,1,5.61,2.46,2017-04-26 01:00
臺東縣,臺東,30,,良好,1.2,0.26,11,30,6,7.4,1,9.06,1.64,2017-04-26 02:00
臺東縣,關山,27,,良好,1.5,,12,30,12,3,1,5.01,2.03,2017-04-26 02:00
臺東縣,臺東,29,,良好,1.1,0.22,12,30,6,4.3,1,6.22,1.91,2017-04-26 03:00
臺東縣,關山,27,,良好,1.5,,8.4,26,8,,1,,,2017-04-26 03:00
臺東縣,臺東,29,,良好,1,0.22,13,28,8,3.2,1,4.9,1.68,2017-04-26 04:00
臺東縣,關山,27,,良好,1.5,,6.3,23,8,5.8,1,6.82,1.05,2017-04-26 04:00
臺東縣,臺東,29,,良好,1,0.23,11,32,7,3.6,1,5.67,2.08,2017-04-26 05:00
臺東縣,關山,26,,良好,1.5,,7.6,24,8,3,1,3.46,.45,2017-04-26 05:00
臺東縣,臺東,29,,良好,1,0.28,10,33,6,3.9,1,5.96,2.03,2017-04-26 06:00
臺東縣,關山,25,,良好,1.5,,5.5,26,8,5,1,5.36,.31,2017-04-26 06:00
臺東縣,臺東,29,,良好,1.3,0.38,8.8,29,7,5.4,1,8.24,2.87,2017-04-26 07:00
臺東縣,關山,26,,良好,2.1,,7.3,32,13,6.9,1,10.07,3.15,2017-04-26 07:00
臺東縣,臺東,31,,良好,1.4,0.52,8.5,33,8,8,1,13.88,5.84,2017-04-26 08:00
臺東縣,關山,28,,良好,1.8,,8.3,32,13,7.4,1,10.5,3.08,2017-04-26 08:00
臺東縣,臺東,31,,良好,1.5,0.54,9.1,32,11,8.4,1,17.11,8.67,2017-04-26 09:00
臺東縣,關山,28,,良好,1.8,,11,27,12,7.3,1,10.23,2.9,2017-04-26 09:00
臺東縣,臺東,30,,良好,1.3,0.34,12,25,9,4.7,1,8.64,3.99,2017-04-26 10:00
臺東縣,關山,29,,良好,1.8,,14,28,12,6.4,1,9.9,3.54,2017-04-26 10:00
臺東縣,臺東,29,,良好,,0.31,14,25,8,4.4,1,9.73,5.32,2017-04-26 11:00
臺東縣,關山,27,,良好,1.7,,20,23,8,2.6,1,3.91,1.32,2017-04-26 11:00
臺東縣,臺東,28,,良好,,0.31,14,25,8,4.4,1,9.73,5.32,2017-04-26 11:00
臺東縣,關山,25,,良好,1.6,,21,17,8,2.3,1,2.82,.56,2017-04-26 12:00
臺東縣,臺東,26,,良好,,0.24,14,23,5,2.3,1,6,3.72,2017-04-26 13:00
臺東縣,關山,23,,良好,,,,16,8,,1,,,2017-04-26 13:00
臺東縣,臺東,27,,良好,0.1,0.22,16,28,4,3.9,1,9.35,5.5,2017-04-26 14:00
臺東縣,關山,21,,良好,1.4,,25,17,7,2.2,1,2.72,.5,2017-04-26 14:00
臺東縣,臺東,27,,良好,0.1,0.22,19,26,5,3.8,1,7.26,3.47,2017-04-26 15:00
臺東縣,關山,20,,良好,1.6,,23,13,8,2.7,1,3.19,.53,2017-04-26 15:00
臺東縣,臺東,28,,良好,0.1,0.27,15,34,6,4.8,1,8.71,3.87,2017-04-26 16:00
臺東縣,關山,19,,良好,1.6,,22,17,8,3.3,1,3.38,.09,2017-04-26 16:00
臺東縣,臺東,30,,良好,0.1,0.26,15,39,5,4.1,1,8.24,4.12,2017-04-26 17:00
臺東縣,關山,20,,良好,1.6,,21,20,8,4.5,1,5.51,1.01,2017-04-26 17:00
臺東縣,臺東,31,,良好,,0.28,15,34,8,4.2,1,7.67,3.52,2017-04-26 18:00
臺東縣,關山,20,,良好,1.7,,19,23,10,5.8,1,6.98,1.17,2017-04-26 18:00
臺東縣,臺東,32,,良好,,,16,33,15,5.3,1,8.11,2.84,2017-04-26 19:00
臺東縣,關山,22,,良好,1.7,,21,26,10,7.3,1,8.44,1.1,2017-04-26 19:00
臺東縣,臺東,32,,良好,1.2,0.28,20,33,15,3.6,1,5.92,2.35,2017-04-26 20:00
臺東縣,關山,22,,良好,1.8,,25,25,13,5.1,1,5.64,.55,2017-04-26 20:00
臺東縣,臺東,31,,良好,1.1,0.3,17,31,10,4.4,1,6.7,2.26,2017-04-26 21:00
臺東縣,關山,23,,良好,1.8,,28,23,13,3.9,1,4.75,.81,2017-04-26 21:00
臺東縣,臺東,31,,良好,0.8,0.25,24,32,9,2.9,1,5.01,2.09,2017-04-26 22:00
臺東縣,關山,22,,良好,1.8,,25,23,10,4.4,1,5.04,.6,2017-04-26 22:00
臺東縣,臺東,33,,良好,0.6,0.21,40,38,13,1.7,1,3.26,1.54,2017-04-26 23:00
臺東縣,關山,24,,良好,2.1,,28,27,11,4.2,1,4.51,.37,2017-04-26 23:00
臺東縣,臺東,34,,良好,0.5,0.19,41,38,12,1.1,1,2.73,1.64,2017-04-27 00:00
臺東縣,關山,33,,良好,1.5,,39,32,13,3,1,3.61,.63,2017-04-27 00:00
臺東縣,臺東,35,,良好,1.3,0.18,42,33,10,1,1,2.75,1.74,2017-04-27 01:00
臺東縣,關山,34,,良好,1.3,,41,26,13,2.5,1,2.89,.35,2017-04-27 01:00
臺東縣,臺東,35,,良好,0.4,0.17,42,31,8,1,1,2.42,1.46,2017-04-27 02:00
臺東縣,關山,34,,良好,0.8,,41,15,9,2.3,1,2.71,.4,2017-04-27 02:00
臺東縣,臺東,35,,良好,0.4,0.17,42,23,6,1,1,2.5,1.48,2017-04-27 03:00
臺東縣,關山,35,,良好,0.7,,42,11,5,0.2,1,1.97,1.75,2017-04-27 03:00
臺東縣,臺東,34,,良好,0.3,0.17,41,21,4,1.3,1,2.71,1.38,2017-04-27 04:00
臺東縣,關山,34,,良好,0.7,,41,10,3,1.1,1,2.31,1.25,2017-04-27 04:00
臺東縣,臺東,32,,良好,0.2,0.18,38,19,3,1.6,1,2.85,1.28,2017-04-27 05:00
臺東縣,關山,34,,良好,0.6,,41,10,4,0.9,1,2.09,1.2,2017-04-27 05:00
臺東縣,臺東,29,,良好,0.4,0.21,35,14,3,2.2,1,3.64,1.41,2017-04-27 06:00
臺東縣,關山,34,,良好,0.6,,41,12,5,1.4,1,2.17,.79,2017-04-27 06:00
臺東縣,臺東,28,,良好,0.4,0.24,34,15,4,3.5,1,4.84,1.3,2017-04-27 07:00
臺東縣,關山,32,,良好,0.5,,38,13,5,2.9,1,4.36,1.45,2017-04-27 07:00
臺東縣,臺東,25,,良好,0.5,0.41,30,19,8,7.3,1,9.19,1.86,2017-04-27 08:00
臺東縣,關山,30,,良好,0.6,,36,17,6,4.8,1,5.91,1.15,2017-04-27 08:00
臺東縣,臺東,24,,良好,0.5,0.45,29,23,5,8.9,1,11.99,3.1,2017-04-27 09:00
臺東縣,關山,28,,良好,0.5,,34,18,6,7.1,1,9.21,2.09,2017-04-27 09:00
臺東縣,臺東,25,,良好,0.4,0.39,30,17,1,7.5,1,9.7,2.19,2017-04-27 10:00
臺東縣,關山,30,,良好,0.6,,36,13,5,5.1,1,6.69,1.58,2017-04-27 10:00
臺東縣,臺東,25,,良好,0.4,0.38,30,16,4,8.1,1,10.6,2.55,2017-04-27 11:00
臺東縣,關山,32,,良好,0.6,,39,15,3,4.5,1,6.55,2.03,2017-04-27 11:00
臺東縣,臺東,25,,良好,0.4,0.38,30,16,4,8.1,1,10.6,2.55,2017-04-27 11:00
臺東縣,關山,32,,良好,0.6,,39,15,3,4.5,1,6.55,2.03,2017-04-27 11:00
臺東縣,臺東,25,,良好,0.4,0.42,30,22,6,9.6,1,12.28,2.65,2017-04-27 13:00
臺東縣,關山,31,,良好,0.4,,38,14,5,4.7,1,5.8,1.15,2017-04-27 13:00
臺東縣,臺東,30,,良好,0.1,0.27,37,16,6,6.3,1,8.57,2.29,2017-04-27 14:00
臺東縣,關山,31,,良好,0.5,,37,11,3,4.9,1,6.85,1.98,2017-04-27 14:00
臺東縣,臺東,30,,良好,0.1,0.27,37,16,6,6.3,1,8.57,2.29,2017-04-27 14:00
臺東縣,關山,31,,良好,0.5,,37,11,3,4.9,1,6.85,1.98,2017-04-27 14:00
臺東縣,臺東,41,,良好,,0.27,49,23,8,6.2,1,8.04,1.86,2017-04-27 16:00
臺東縣,關山,40,,良好,0.3,,48,10,6,3.5,1,3.84,.31,2017-04-27 16:00
臺東縣,臺東,41,,良好,1.2,0.27,50,25,8,5.7,1,7.56,1.85,2017-04-27 17:00
臺東縣,關山,40,,良好,0.3,,48,11,8,4.1,1,5.87,1.82,2017-04-27 17:00
臺東縣,臺東,37,,良好,1,0.39,44,25,11,8.8,1,10.77,2,2017-04-27 18:00
臺東縣,關山,38,,良好,0.2,,46,15,9,7.2,1,8.46,1.26,2017-04-27 18:00
臺東縣,臺東,33,,良好,1.1,0.4,40,20,13,9.4,1,11.5,2.1,2017-04-27 19:00
臺東縣,關山,41,,良好,0.3,,49,16,10,4.2,1,5.5,1.35,2017-04-27 19:00
臺東縣,臺東,34,,良好,1.2,0.34,41,18,8,7,1,8.68,1.71,2017-04-27 20:00
臺東縣,關山,40,,良好,0.2,,48,16,8,3.7,1,4.56,.89,2017-04-27 20:00
臺東縣,臺東,34,,良好,1.1,0.32,41,15,7,6.2,1,7.93,1.69,2017-04-27 21:00
臺東縣,關山,15,,良好,0.2,,48,16,8,3.7,1,4.56,.89,2017-04-27 20:00
臺東縣,臺東,35,,良好,0.9,0.28,42,17,10,5.2,1,6.89,1.69,2017-04-27 22:00
臺東縣,關山,36,,良好,0.2,,44,18,8,3.3,1,4.34,1.08,2017-04-27 22:00
臺東縣,臺東,35,,良好,1,0.24,42,17,7,3.8,1,5.18,1.4,2017-04-27 23:00
臺東縣,關山,37,,良好,0.2,,44,17,9,2.3,1,4.08,1.74,2017-04-27 23:00
臺東縣,臺東,35,,良好,1,0.22,42,14,4,3,1,4.15,1.2,2017-04-28 00:00
臺東縣,關山,37,,良好,0.2,,45,16,8,1.7,1,2.79,1.09,2017-04-28 00:00
臺東縣,臺東,36,,良好,1.5,0.21,43,13,8,2.4,1,3.65,1.3,2017-04-28 01:00
臺東縣,關山,38,,良好,1.3,,45,14,8,1.5,1,2.82,1.31,2017-04-28 01:00
臺東縣,臺東,36,,良好,0.9,0.21,44,11,9,1.9,1,3.44,1.53,2017-04-28 02:00
臺東縣,關山,39,,良好,1.2,,46,6,8,1.1,1,2.26,1.2,2017-04-28 02:00
臺東縣,臺東,38,,良好,1,0.21,45,8,5,1.8,1,2.93,1.15,2017-04-28 03:00
臺東縣,關山,38,,良好,1.1,,46,5,7,1.6,1,7.87,6.27,2017-04-28 03:00
臺東縣,臺東,39,,良好,0.9,0.2,47,11,1,1.6,1,2.64,1.05,2017-04-28 04:00
臺東縣,關山,39,,良好,1.1,,47,11,6,1.6,1,7.23,5.67,2017-04-28 04:00
臺東縣,臺東,38,,良好,1,0.2,46,12,2,1.9,1,2.81,.95,2017-04-28 05:00
臺東縣,關山,42,,良好,1.1,,50,13,6,2.3,1,7.98,5.73,2017-04-28 05:00
臺東縣,臺東,38,,良好,0.9,0.21,46,12,2,1.9,1,3.12,1.23,2017-04-28 06:00
臺東縣,關山,41,,良好,1,,50,14,6,2.6,1,8.36,5.78,2017-04-28 06:00
臺東縣,臺東,38,,良好,0.9,0.24,45,15,8,3.5,1,4.63,1.16,2017-04-28 07:00
臺東縣,關山,40,,良好,1.1,,48,23,9,3.3,1,8.24,4.98,2017-04-28 07:00
臺東縣,臺東,36,,良好,1,0.34,43,19,10,6.6,1,7.94,1.38,2017-04-28 08:00
臺東縣,關山,38,,良好,1.2,,46,28,9,4.1,1,10.22,6.12,2017-04-28 08:00
臺東縣,臺東,34,,良好,1.1,0.42,41,26,13,8.4,1,10.18,1.83,2017-04-28 09:00
臺東縣,關山,40,,良好,1.2,,48,31,7,5.4,1,10.96,5.59,2017-04-28 09:00
臺東縣,臺東,35,,良好,1.2,0.36,42,27,14,7.2,1,9.26,2.06,2017-04-28 10:00
臺東縣,關山,41,,良好,1.3,,49,35,8,,1,,,2017-04-28 10:00
臺東縣,臺東,37,,良好,1.2,0.34,44,27,9,6.4,1,8.65,2.29,2017-04-28 11:00
臺東縣,關山,42,,良好,1.4,,50,36,10,,1,,,2017-04-28 11:00
臺東縣,臺東,37,,良好,1.4,0.37,45,29,11,7.6,1,9.8,2.24,2017-04-28 12:00
臺東縣,關山,42,,良好,1.5,,50,38,13,9.3,1,12.69,3.36,2017-04-28 12:00
臺東縣,臺東,42,,良好,1.4,0.39,50,37,12,7.7,1,9.7,2,2017-04-28 13:00
臺東縣,關山,45,,良好,1.5,,54,39,13,5.1,1,7.14,2,2017-04-28 13:00
臺東縣,臺東,42,,良好,1.5,0.38,50,44,14,8.5,1,10.4,1.89,2017-04-28 14:00
臺東縣,關山,45,,良好,1.4,,54,44,13,4.8,1,6.58,1.76,2017-04-28 14:00
臺東縣,臺東,41,,良好,1.3,0.42,49,47,15,9.2,1,11.05,1.84,2017-04-28 15:00
臺東縣,關山,43,,良好,1.3,,52,43,12,5.3,1,7.66,2.41,2017-04-28 15:00
臺東縣,臺東,40,,良好,1.5,0.43,48,48,15,10,2,12.59,2.14,2017-04-28 16:00
臺東縣,關山,43,,良好,1.3,,52,58,13,7.5,1,8.89,1.43,2017-04-28 16:00
臺東縣,臺東,39,,良好,1.4,0.5,45,48,19,11,2,13.35,2.13,2017-04-28 17:00
臺東縣,關山,45,,良好,1.2,,50,64,15,6,2,7.99,1.98,2017-04-28 17:00
臺東縣,臺東,42,,良好,1.4,0.65,41,52,20,15,2,17.53,2.4,2017-04-28 18:00
臺東縣,關山,47,,良好,1.2,,41,48,15,8.8,2,10.84,2.05,2017-04-28 18:00
臺東縣,臺東,44,,良好,1.4,0.5,42,52,18,12,2,14.38,1.9,2017-04-28 19:00
臺東縣,關山,48,,良好,1.2,,39,45,18,6.7,2,7.97,1.22,2017-04-28 19:00
臺東縣,臺東,45,,良好,1.4,0.42,43,49,15,11,2,12.44,1.92,2017-04-28 20:00
臺東縣,關山,46,,良好,1.1,,39,40,18,5.9,2,7.34,1.43,2017-04-28 20:00
臺東縣,臺東,46,,良好,1.3,0.38,47,48,17,9.1,2,10.32,1.25,2017-04-28 21:00
臺東縣,關山,43,,良好,1,,36,35,13,3.8,2,6.16,2.41,2017-04-28 21:00
臺東縣,臺東,46,,良好,1.3,0.34,49,43,15,7.1,2,8.44,1.35,2017-04-28 22:00
臺東縣,關山,41,,良好,1,,39,36,13,4.5,2,5.8,1.27,2017-04-28 22:00
臺東縣,臺東,46,,良好,1.3,0.34,49,43,15,7.1,2,8.44,1.35,2017-04-28 22:00
臺東縣,關山,41,,良好,1,,39,36,13,4.5,2,5.8,1.27,2017-04-28 22:00
臺東縣,臺東,44,,良好,1.7,0.29,46,38,16,4.5,2,5.63,1.18,2017-04-29 00:00
臺東縣,關山,39,,良好,0.9,,37,32,14,2.9,2,4.65,1.75,2017-04-29 00:00
臺東縣,臺東,42,,良好,1.2,0.23,47,38,11,2.6,2,3.68,1.1,2017-04-29 01:00
臺東縣,關山,38,,良好,1.1,,33,28,13,2.8,2,4.59,1.81,2017-04-29 01:00
臺東縣,臺東,40,,良好,0.8,0.22,46,32,12,2.5,2,3.43,.94,2017-04-29 02:00
臺東縣,關山,37,,良好,1,,32,31,11,1.9,2,3.83,1.89,2017-04-29 02:00
臺東縣,臺東,39,,良好,0.8,0.21,45,31,13,2.1,2,3.12,.99,2017-04-29 03:00
臺東縣,關山,35,,良好,1.1,,28,26,10,2,2,4.16,2.15,2017-04-29 03:00
臺東縣,臺東,37,,良好,0.8,0.23,43,31,15,2.2,2,3.21,.97,2017-04-29 04:00
臺東縣,關山,32,,良好,1.2,,25,22,10,2,2,3.84,1.88,2017-04-29 04:00
臺東縣,臺東,36,,良好,0.7,0.23,41,30,13,2.7,2,3.72,1.02,2017-04-29 05:00
臺東縣,關山,30,,良好,1.1,,20,24,12,2.9,2,5.36,2.45,2017-04-29 05:00
臺東縣,臺東,34,,良好,0.6,0.25,40,29,12,2.9,2,4.21,1.29,2017-04-29 06:00
臺東縣,關山,28,,良好,1.1,,19,23,10,2.5,2,5.15,2.64,2017-04-29 06:00
臺東縣,臺東,33,,良好,0.7,0.29,35,28,11,4.3,2,5.68,1.39,2017-04-29 07:00
臺東縣,關山,26,,良好,1.2,,24,23,9,3.6,1,5.98,2.38,2017-04-29 07:00
臺東縣,臺東,31,,良好,0.7,0.33,36,26,8,5.2,2,6.94,1.74,2017-04-29 08:00
臺東縣,關山,27,,良好,1.3,,26,28,9,3.9,1,6.5,2.61,2017-04-29 08:00
臺東縣,臺東,33,,良好,1.1,0.35,39,30,10,,2,,,2017-04-29 09:00
臺東縣,關山,27,,良好,1.3,,30,26,9,3.3,1,5.16,1.9,2017-04-29 09:00
臺東縣,臺東,37,,良好,1.3,0.34,45,34,13,9.2,2,13.09,3.87,2017-04-29 10:00
臺東縣,關山,34,,良好,1.3,,41,27,8,3.3,1,5.15,1.83,2017-04-29 10:00
臺東縣,臺東,39,,良好,1.3,0.33,47,34,18,6.7,2,9.72,3.01,2017-04-29 11:00
臺東縣,關山,39,,良好,1.4,,47,29,8,3.2,1,5.25,2.08,2017-04-29 11:00
臺東縣,臺東,39,,良好,1.1,0.33,47,31,18,5.7,2,8.33,2.63,2017-04-29 12:00
臺東縣,關山,40,,良好,1.3,,47,25,8,3.1,1,5.24,2.09,2017-04-29 12:00
臺東縣,臺東,40,,良好,0.9,0.33,48,32,11,6.4,2,8.63,2.27,2017-04-29 13:00
臺東縣,關山,39,,良好,1.4,,47,24,8,3.3,1,5.61,2.32,2017-04-29 13:00
臺東縣,臺東,41,,良好,0.7,0.31,49,33,10,7.4,2,9.67,2.25,2017-04-29 14:00
臺東縣,關山,38,,良好,1.5,,46,25,10,3.1,1,5.42,2.35,2017-04-29 14:00
臺東縣,臺東,38,,良好,0.8,0.36,46,32,11,9.4,2,11.97,2.62,2017-04-29 15:00
臺東縣,關山,33,,良好,1.4,,40,26,10,4,1,6.23,2.22,2017-04-29 15:00
臺東縣,臺東,41,,良好,0.7,0.29,49,33,10,4.8,1,6.53,1.75,2017-04-29 16:00
臺東縣,關山,35,,良好,1.3,,43,27,9,3,1,5.21,2.22,2017-04-29 16:00
臺東縣,臺東,37,,良好,0.6,0.37,44,34,9,7.7,1,9.48,1.75,2017-04-29 17:00
臺東縣,關山,34,,良好,1.4,,41,28,11,5.2,1,7.47,2.25,2017-04-29 17:00
臺東縣,臺東,32,,良好,0.7,0.55,34,32,9,16,1,17.7,2.17,2017-04-29 18:00
臺東縣,關山,33,,良好,1.4,,39,27,13,5,1,6.07,1.09,2017-04-29 18:00
臺東縣,臺東,32,,良好,1,0.52,28,32,11,15,1,17.63,2.65,2017-04-29 19:00
臺東縣,關山,35,,良好,1.3,,42,29,11,3.3,1,5.77,2.47,2017-04-29 19:00
臺東縣,臺東,33,,良好,0.9,0.44,30,37,14,12,1,13.61,1.87,2017-04-29 20:00
臺東縣,關山,34,,良好,1.3,,41,29,10,3.6,1,6,2.37,2017-04-29 20:00
臺東縣,臺東,33,,良好,0.7,0.41,33,34,9,9.9,1,12.14,2.21,2017-04-29 21:00
臺東縣,關山,34,,良好,1.3,,41,25,11,2.6,1,6.23,3.59,2017-04-29 21:00
臺東縣,臺東,33,,良好,0.6,0.39,32,27,8,8,1,9.81,1.77,2017-04-29 22:00
臺東縣,關山,33,,良好,1.3,,40,27,10,2.7,1,4.44,1.76,2017-04-29 22:00
