縣市 ,測站名稱 ,空氣污染指標 ,指標污染物, 狀態 ,二氧化硫濃度 ,一氧化碳濃度 ,臭氧濃度 ,懸浮微粒濃度 ,細懸浮微粒濃度 ,二氧化氮濃度 ,細懸浮微粒指標 ,氮氧化物 ,一氧化氮 ,發佈時間
基隆市,基隆,26,,良好,3.2,0.17,11,19,8,12,2,13.41,1.59,2016-06-02 02:00
基隆市,基隆,24,,良好,1.3,0.18,14,18,9,8.1,1,9.57,1.44,2016-06-02 03:00
基隆市,基隆,24,,良好,1,0.19,13,21,11,8,1,8.45,.47,2016-06-02 04:00
基隆市,基隆,23,,良好,1.9,0.15,10,18,8,9.8,1,10.43,.65,2016-06-02 05:00
基隆市,基隆,22,,良好,1.3,0.13,13,19,11,8.7,1,9.73,1.06,2016-06-02 06:00
基隆市,基隆,22,,良好,1.1,0.22,13,20,13,9.1,1,12.38,3.24,2016-06-02 07:00
基隆市,基隆,21,,良好,1.2,0.29,15,18,10,9.1,1,12.99,3.86,2016-06-02 08:00
基隆市,基隆,21,,良好,2.5,0.22,26,24,11,11,1,12.16,1.17,2016-06-02 09:00
基隆市,基隆,23,,良好,1,0.17,27,9,3,9.1,1,10.11,1.05,2016-06-02 10:00
基隆市,基隆,23,,良好,0.7,0.18,28,7,1,9.7,1,10.48,.8,2016-06-02 11:00
基隆市,基隆,15,,良好,0.7,0.18,28,7,1,9.7,1,10.48,.8,2016-06-02 11:00
基隆市,基隆,19,,良好,0.6,0.25,23,7,2,15,1,17.4,2.23,2016-06-02 13:00
基隆市,基隆,29,,良好,0.7,0.23,35,7,1,8.8,1,9.36,.58,2016-06-02 14:00
基隆市,基隆,32,,良好,,,39,,,,1,,,2016-06-02 15:00
基隆市,基隆,9,,良好,,,,10,2,,1,,,2016-06-02 16:00
基隆市,基隆,31,,良好,0.7,0.28,37,11,4,9.6,1,10.29,.7,2016-06-02 17:00
基隆市,基隆,40,,良好,0.7,0.24,48,11,4,6.9,1,7.35,.51,2016-06-02 18:00
基隆市,基隆,40,,良好,0.6,0.24,48,15,6,6,1,6.97,.93,2016-06-02 19:00
基隆市,基隆,40,,良好,0.7,0.24,48,15,8,5.8,1,6.55,.79,2016-06-02 20:00
基隆市,基隆,38,,良好,0.5,0.22,46,14,8,5.3,1,5.8,.53,2016-06-02 21:00
基隆市,基隆,33,,良好,0.7,0.27,40,15,5,8.1,1,8.64,.56,2016-06-02 22:00
基隆市,基隆,36,,良好,0.8,0.2,43,14,5,5.2,1,5.74,.55,2016-06-02 23:00
基隆市,基隆,37,,良好,0.7,0.19,44,14,5,4.1,1,4.46,.4,2016-06-03 00:00
基隆市,基隆,38,,良好,0.4,0.17,45,8,2,3.2,1,3.63,.41,2016-06-03 01:00
基隆市,基隆,38,,良好,1.2,0.15,45,7,1,3.1,1,3.61,.54,2016-06-03 02:00
基隆市,基隆,30,,良好,1.7,0.16,36,11,4,3.4,1,3.51,.09,2016-06-03 03:00
基隆市,基隆,20,,良好,4.7,0.17,24,15,8,12,1,13.38,1.31,2016-06-03 04:00
基隆市,基隆,22,,良好,1.5,0.22,27,14,5,5.9,1,7,1.13,2016-06-03 05:00
基隆市,基隆,14,,良好,1.4,0.29,16,17,6,11,1,13.81,3.02,2016-06-03 06:00
基隆市,基隆,15,,良好,2.5,0.51,9.2,19,10,16,1,22.54,6.67,2016-06-03 07:00
基隆市,基隆,16,,良好,3.6,0.69,11,24,15,21,1,33.53,12.39,2016-06-03 08:00
基隆市,基隆,18,,良好,2.2,0.51,18,23,14,15,1,21.96,6.56,2016-06-03 09:00
基隆市,基隆,22,,良好,2.4,0.49,26,27,15,16,1,22.53,6.57,2016-06-03 10:00
基隆市,基隆,25,,良好,2.7,0.57,30,35,20,21,2,28.04,6.81,2016-06-03 11:00
基隆市,基隆,44,,良好,2.6,0.46,53,36,20,16,2,19.51,3.61,2016-06-03 12:00
基隆市,基隆,44,,良好,2.6,0.46,53,36,20,16,2,19.51,3.61,2016-06-03 12:00
基隆市,基隆,53,臭氧,普通,2.4,0.24,64,37,20,7,2,8.28,1.31,2016-06-03 14:00
基隆市,基隆,45,,良好,2.2,0.22,54,29,18,6.2,2,7.63,1.43,2016-06-03 15:00
基隆市,基隆,40,,良好,1.8,0.26,48,30,14,8,2,9.63,1.68,2016-06-03 16:00
基隆市,基隆,36,,良好,2,0.29,44,36,19,11,2,12.66,1.74,2016-06-03 17:00
基隆市,基隆,31,,良好,4.2,0.38,38,34,20,15,2,16.78,1.42,2016-06-03 18:00
基隆市,基隆,32,,良好,5.7,0.49,32,31,17,17,2,18.94,1.93,2016-06-03 19:00
基隆市,基隆,33,,良好,2.1,0.46,29,34,20,15,2,16.37,1.66,2016-06-03 20:00
基隆市,基隆,33,,良好,2.1,0.52,22,35,21,18,2,20.77,2.48,2016-06-03 21:00
基隆市,基隆,34,,良好,2,0.55,12,35,19,20,2,25.94,5.78,2016-06-03 22:00
基隆市,基隆,33,,良好,1.5,0.33,32,27,16,8.3,2,10.03,1.75,2016-06-03 23:00
基隆市,基隆,33,,良好,4.1,0.4,15,36,21,17,2,18.31,1.79,2016-06-04 00:00
基隆市,基隆,33,,良好,3,0.39,14,33,17,16,2,18.12,1.71,2016-06-04 01:00
基隆市,基隆,33,,良好,2.4,0.34,11,34,18,12,2,13.9,1.75,2016-06-04 02:00
基隆市,基隆,34,,良好,2.5,0.33,6.8,35,18,11,2,12.84,1.63,2016-06-04 03:00
基隆市,基隆,34,,良好,2.7,0.34,3.7,36,19,13,2,14.1,1.61,2016-06-04 04:00
基隆市,基隆,34,,良好,2.4,0.31,1.8,35,17,12,2,14.89,2.66,2016-06-04 05:00
基隆市,基隆,34,,良好,2.4,0.31,1.8,35,17,12,2,14.89,2.66,2016-06-04 05:00
基隆市,基隆,34,,良好,2.3,0.32,5.5,33,18,12,2,15.6,3.48,2016-06-04 06:00
基隆市,基隆,34,,良好,2.9,0.35,12,32,18,12,2,18.61,6.15,2016-06-04 07:00
基隆市,基隆,33,,良好,2.6,0.41,18,29,16,13,2,21.41,8.03,2016-06-04 08:00
基隆市,基隆,39,,良好,2.4,0.4,47,27,13,14,2,17.18,3.37,2016-06-04 10:00
基隆市,基隆,50,,良好,2.5,0.3,60,25,14,10,2,12.56,2.18,2016-06-04 11:00
基隆市,基隆,55,臭氧,普通,4.5,0.33,66,29,15,13,2,15.38,2.22,2016-06-04 12:00
基隆市,基隆,64,臭氧,普通,3.2,0.31,77,32,15,9.3,2,10.57,1.32,2016-06-04 13:00
基隆市,基隆,60,臭氧,普通,6.6,0.26,73,33,20,9.4,2,10.69,1.32,2016-06-04 14:00
基隆市,基隆,43,,良好,7.8,0.23,52,32,20,13,2,14.54,1.52,2016-06-04 15:00
基隆市,基隆,45,,良好,6.1,0.22,54,30,17,10,2,12.41,2.13,2016-06-04 16:00
基隆市,基隆,35,,良好,8.8,0.24,42,31,18,15,2,17.09,2.16,2016-06-04 17:00
基隆市,基隆,31,,良好,9.4,0.33,29,36,23,20,2,22.56,2.78,2016-06-04 18:00
基隆市,基隆,30,,良好,2.6,0.42,27,26,13,15,2,17.16,1.95,2016-06-04 19:00
基隆市,基隆,30,,良好,3.6,0.49,19,27,14,19,2,21.57,2.14,2016-06-04 20:00
基隆市,基隆,29,,良好,2.9,0.36,20,25,13,14,2,16.62,2.15,2016-06-04 21:00
基隆市,基隆,28,,良好,2.8,0.42,11,30,17,18,2,22.28,4.43,2016-06-04 22:00
基隆市,基隆,29,,良好,2.2,0.47,6.7,29,15,18,2,22.95,4.55,2016-06-04 23:00
基隆市,基隆,29,,良好,2.2,0.47,6.7,29,15,18,2,22.95,4.55,2016-06-04 23:00
基隆市,基隆,29,,良好,2.6,0.34,12,29,16,14,2,16.63,2.54,2016-06-05 00:00
基隆市,基隆,29,,良好,3.1,0.25,18,26,13,10,2,11.74,1.47,2016-06-05 01:00
基隆市,基隆,28,,良好,1.5,0.25,12,26,13,10,2,11.77,1.41,2016-06-05 02:00
基隆市,基隆,28,,良好,1.3,0.23,11,26,14,10,2,12.13,1.93,2016-06-05 03:00
基隆市,基隆,27,,良好,1.1,0.22,8.8,27,14,8.5,2,10.08,1.54,2016-06-05 04:00
基隆市,基隆,27,,良好,1.4,0.25,5.8,28,14,10,2,12.06,2,2016-06-05 05:00
基隆市,基隆,27,,良好,2.3,0.3,3.5,29,16,12,2,16.36,4.71,2016-06-05 06:00
基隆市,基隆,28,,良好,5.1,0.35,5.8,32,20,14,2,20.55,6.62,2016-06-05 07:00
基隆市,基隆,30,,良好,6.9,0.31,26,33,17,11,2,14.69,4.13,2016-06-05 09:00
基隆市,基隆,30,,良好,3.2,0.23,31,29,16,6.8,2,9.04,2.22,2016-06-05 10:00
基隆市,基隆,31,,良好,8,0.22,27,35,19,14,2,16.77,3.02,2016-06-05 11:00
基隆市,基隆,34,,良好,2,0.19,40,20,11,6.6,2,8.38,1.77,2016-06-05 12:00
基隆市,基隆,33,,良好,1.4,0.25,39,24,10,7.8,2,9.26,1.47,2016-06-05 13:00
基隆市,基隆,34,,良好,1.3,0.21,41,21,11,5.7,2,7.2,1.47,2016-06-05 14:00
基隆市,基隆,32,,良好,0.9,0.15,38,6,2,4.4,1,5.7,1.28,2016-06-05 15:00
基隆市,基隆,27,,良好,1,0.24,33,9,2,7.1,1,8.47,1.39,2016-06-05 16:00
基隆市,基隆,22,,良好,1.1,0.28,26,14,5,9.3,1,10.95,1.64,2016-06-05 17:00
基隆市,基隆,17,,良好,1.5,0.3,20,13,6,14,1,16.09,1.92,2016-06-05 18:00
基隆市,基隆,17,,良好,1.4,0.3,20,13,8,15,1,16.7,1.86,2016-06-05 19:00
基隆市,基隆,17,,良好,1,0.35,15,16,8,17,1,19.59,2.14,2016-06-05 20:00
基隆市,基隆,17,,良好,1.2,0.41,8.6,19,8,20,1,24.23,3.8,2016-06-05 21:00
基隆市,基隆,17,,良好,1.2,0.43,6.8,19,8,18,1,22.67,4.65,2016-06-05 22:00
基隆市,基隆,17,,良好,1.2,0.44,4.4,21,5,17,1,21.59,4.63,2016-06-05 23:00
基隆市,基隆,18,,良好,1.3,0.35,4.7,23,5,16,1,18.57,2.9,2016-06-06 00:00
基隆市,基隆,19,,良好,1.1,0.32,5,24,5,14,1,15.7,2.09,2016-06-06 01:00
基隆市,基隆,20,,良好,4.3,0.35,0.8,28,10,20,1,28.33,8.12,2016-06-06 02:00
基隆市,基隆,20,,良好,4.3,0.35,0.8,28,10,20,1,28.33,8.12,2016-06-06 02:00
基隆市,基隆,20,,良好,4.3,0.35,0.8,28,10,20,1,28.33,8.12,2016-06-06 02:00
基隆市,基隆,20,,良好,4.3,0.35,0.8,28,10,20,1,28.33,8.12,2016-06-06 02:00
基隆市,基隆,24,,良好,1.9,0.21,7.1,23,8,10,1,13,2.79,2016-06-06 06:00
基隆市,基隆,24,,良好,2,0.3,7,24,10,11,1,18.31,7.35,2016-06-06 07:00
基隆市,基隆,24,,良好,2.7,0.51,7.6,22,9,15,1,28.4,13.47,2016-06-06 08:00
基隆市,基隆,23,,良好,3.7,0.41,19,20,9,12,1,20.22,7.9,2016-06-06 09:00
基隆市,基隆,23,,良好,3.9,0.36,28,24,12,15,1,19.17,4.63,2016-06-06 10:00
基隆市,基隆,25,,良好,6.8,0.25,15,32,18,24,1,32.95,8.48,2016-06-06 11:00
基隆市,基隆,23,,良好,2.1,0.31,25,10,6,13,1,18.67,5.48,2016-06-06 12:00
基隆市,基隆,22,,良好,2.2,0.34,24,15,9,15,1,19.95,4.53,2016-06-06 13:00
基隆市,基隆,21,,良好,2.9,0.37,20,20,13,18,1,24.6,6.45,2016-06-06 14:00
基隆市,基隆,19,,良好,2.9,0.38,18,21,13,19,1,25.44,6.55,2016-06-06 15:00
基隆市,基隆,20,,良好,3.4,0.42,17,19,12,22,1,29.7,7.61,2016-06-06 16:00
基隆市,基隆,21,,良好,2.7,0.43,17,23,14,22,2,29.04,7.24,2016-06-06 17:00
基隆市,基隆,22,,良好,3.2,0.53,9.2,27,17,30,2,38.59,8.56,2016-06-06 18:00
基隆市,基隆,22,,良好,3.2,0.53,9.2,27,17,30,2,38.59,8.56,2016-06-06 18:00
基隆市,基隆,23,,良好,2.5,0.72,5.6,28,15,30,2,40.17,10.36,2016-06-06 19:00
基隆市,基隆,25,,良好,2,0.62,5.2,29,15,24,2,31.98,7.85,2016-06-06 20:00
基隆市,基隆,26,,良好,1.9,0.64,4,32,16,21,2,28.41,7.45,2016-06-06 21:00
基隆市,基隆,28,,良好,1.9,0.65,1.5,37,16,18,2,29.41,10.92,2016-06-06 22:00
基隆市,基隆,30,,良好,1.8,0.56,1.1,34,14,16,2,24.59,8.67,2016-06-07 00:00
基隆市,基隆,31,,良好,2.1,0.45,1.8,34,13,14,2,20.52,6.13,2016-06-07 01:00
基隆市,基隆,32,,良好,1.2,0.32,3.4,33,14,11,2,14.45,3.65,2016-06-07 02:00
基隆市,基隆,33,,良好,1.3,0.37,1.2,38,14,10,2,14.64,4.31,2016-06-07 03:00
基隆市,基隆,34,,良好,3.9,0.41,1.4,37,17,15,2,18.72,3.64,2016-06-07 04:00
基隆市,基隆,35,,良好,2,0.41,1.6,36,17,15,2,17.91,3.19,2016-06-07 05:00
基隆市,基隆,36,,良好,1.6,0.41,1.8,37,17,14,2,20.32,6.77,2016-06-07 06:00
基隆市,基隆,35,,良好,1.9,0.52,3.9,35,16,14,2,24.66,10.76,2016-06-07 07:00
基隆市,基隆,35,,良好,2.4,0.51,12,30,16,14,2,23.89,10.08,2016-06-07 08:00
基隆市,基隆,35,,良好,4.6,0.66,11,35,19,24,2,39.21,15.04,2016-06-07 09:00
基隆市,基隆,32,,良好,3.4,0.42,28,24,15,16,2,21.58,5.94,2016-06-07 10:00
基隆市,基隆,37,,良好,4.8,0.34,45,26,16,14,2,17.25,3.19,2016-06-07 11:00
基隆市,基隆,36,,良好,5,0.15,43,,,9.7,2,12.27,2.52,2016-06-07 12:00
基隆市,基隆,36,,良好,1.7,0.15,43,18,11,4.7,2,6.77,2.05,2016-06-07 13:00
基隆市,基隆,41,,良好,1.1,0.15,49,16,12,3.3,2,4.4,1.11,2016-06-07 14:00
基隆市,基隆,38,,良好,1.2,0.15,45,16,10,3.9,2,5.18,1.28,2016-06-07 15:00
基隆市,基隆,34,,良好,1.2,0.19,41,13,10,5.9,2,7.12,1.2,2016-06-07 16:00
基隆市,基隆,32,,良好,1,0.24,38,15,10,9.7,2,11.3,1.6,2016-06-07 17:00
基隆市,基隆,27,,良好,3.4,0.26,32,20,12,17,2,19.68,2.82,2016-06-07 18:00
基隆市,基隆,20,,良好,1.2,0.41,23,23,14,14,2,16.8,2.34,2016-06-07 19:00
基隆市,基隆,20,,良好,1.1,0.47,16,22,12,15,2,17.47,2.89,2016-06-07 20:00
基隆市,基隆,21,,良好,1,0.42,15,25,12,14,2,16.49,2.99,2016-06-07 21:00
基隆市,基隆,22,,良好,1,0.47,11,28,13,14,2,16.64,2.95,2016-06-07 22:00
基隆市,基隆,24,,良好,1,0.52,2.8,31,14,17,2,22.29,5.3,2016-06-07 23:00
基隆市,基隆,25,,良好,1.3,0.4,3.6,30,12,14,2,18.27,4.09,2016-06-08 00:00
基隆市,基隆,26,,良好,1.1,0.31,5.2,30,11,11,2,13.55,2.15,2016-06-08 01:00
基隆市,基隆,26,,良好,1.1,0.31,5.2,30,11,11,2,13.55,2.15,2016-06-08 01:00
基隆市,基隆,26,,良好,1.1,0.31,5.2,30,11,11,2,13.55,2.15,2016-06-08 01:00
基隆市,基隆,26,,良好,1.1,0.31,5.2,30,11,11,2,13.55,2.15,2016-06-08 01:00
基隆市,基隆,26,,良好,1.1,0.31,5.2,30,11,11,2,13.55,2.15,2016-06-08 01:00
基隆市,基隆,30,,良好,2.3,0.33,3,33,10,14,1,16.07,2.28,2016-06-08 05:00
基隆市,基隆,30,,良好,2.3,0.33,3,33,10,14,1,16.07,2.28,2016-06-08 05:00
基隆市,基隆,30,,良好,2.3,0.33,3,33,10,14,1,16.07,2.28,2016-06-08 05:00
基隆市,基隆,31,,良好,6.4,0.55,23,33,17,21,1,29.69,8.26,2016-06-08 09:00
基隆市,基隆,32,,良好,11,0.33,39,23,14,16,2,19.8,3.7,2016-06-08 10:00
基隆市,基隆,45,,良好,9.9,0.22,54,21,15,6.9,2,8.65,1.73,2016-06-08 11:00
基隆市,基隆,52,臭氧,普通,6.8,0.21,62,22,16,5.5,2,6.61,1.11,2016-06-08 12:00
基隆市,基隆,54,臭氧,普通,4.2,0.21,65,20,13,5.4,2,6.17,.76,2016-06-08 13:00
基隆市,基隆,46,,良好,3.2,0.22,55,18,14,5.4,2,6.14,.75,2016-06-08 14:00
基隆市,基隆,41,,良好,3,0.22,49,18,9,6.7,2,7.69,1.04,2016-06-08 15:00
基隆市,基隆,35,,良好,2.1,0.2,42,10,4,4.9,1,6.16,1.26,2016-06-08 16:00
基隆市,基隆,29,,良好,1.8,0.22,34,21,5,5.6,1,7.25,1.61,2016-06-08 17:00
基隆市,基隆,24,,良好,1.9,0.33,29,13,9,9.1,1,11.47,2.4,2016-06-08 18:00
基隆市,基隆,18,,良好,1.9,0.43,21,19,11,13,1,14.78,1.75,2016-06-08 19:00
基隆市,基隆,18,,良好,2,0.43,18,15,9,14,1,16.6,2.53,2016-06-08 20:00
基隆市,基隆,27,,良好,1.8,0.25,32,10,5,6.1,1,7.23,1.13,2016-06-08 21:00
基隆市,基隆,18,,良好,2,0.39,21,17,9,12,1,13.7,1.46,2016-06-08 22:00
基隆市,基隆,16,,良好,2.9,0.48,12,21,10,18,1,21.46,3.15,2016-06-08 23:00
基隆市,基隆,17,,良好,2.3,0.49,9.5,20,9,17,1,19.46,2.17,2016-06-09 00:00
基隆市,基隆,18,,良好,2.4,0.35,9.7,18,10,16,1,17.54,2,2016-06-09 01:00
基隆市,基隆,18,,良好,2.6,0.4,6.5,21,9,20,1,21.61,1.77,2016-06-09 02:00
基隆市,基隆,19,,良好,2,0.41,4.6,25,10,20,1,22.25,1.89,2016-06-09 03:00
基隆市,基隆,21,,良好,1.8,0.42,3.5,25,11,20,1,21.32,1.45,2016-06-09 04:00
基隆市,基隆,21,,良好,1.6,0.4,5.5,24,9,18,1,19.4,1.28,2016-06-09 05:00
基隆市,基隆,22,,良好,1.6,0.42,4.9,24,8,17,1,19.8,3.28,2016-06-09 06:00
基隆市,基隆,23,,良好,2.4,0.42,17,29,16,13,1,16.43,3.25,2016-06-09 07:00
基隆市,基隆,27,,良好,2.8,0.43,32,30,18,13,2,15.48,2.68,2016-06-09 08:00
基隆市,基隆,37,,良好,3.4,0.46,44,27,16,14,2,17.04,2.65,2016-06-09 09:00
基隆市,基隆,45,,良好,16,0.37,54,30,20,19,2,23.98,4.78,2016-06-09 10:00
基隆市,基隆,62,臭氧,普通,6.5,0.35,74,32,22,10,2,11.74,1.3,2016-06-09 11:00
基隆市,基隆,77,臭氧,普通,5.9,0.35,92,38,28,9.1,2,9.99,.86,2016-06-09 12:00
基隆市,基隆,76,臭氧,普通,4.7,0.29,91,34,24,7.6,2,8.3,.71,2016-06-09 13:00
基隆市,基隆,59,臭氧,普通,3.3,0.25,71,18,15,6.2,2,6.93,.71,2016-06-09 14:00
基隆市,基隆,36,,良好,2.2,0.2,43,19,11,6.2,2,6.96,.78,2016-06-09 15:00
基隆市,基隆,30,,良好,2.4,0.29,35,19,13,11,2,11.79,1.12,2016-06-09 16:00
基隆市,基隆,26,,良好,3.4,0.37,31,23,15,15,2,17.08,1.92,2016-06-09 17:00
基隆市,基隆,30,,良好,2.8,0.3,36,19,14,11,2,12.33,1.21,2016-06-09 18:00
基隆市,基隆,22,,良好,1.3,0.35,18,14,8,11,2,12.34,1.63,2016-06-09 19:00
基隆市,基隆,20,,良好,1.2,0.37,18,10,5,11,2,12.82,1.84,2016-06-09 20:00
基隆市,基隆,20,,良好,1.1,0.25,24,11,6,7.8,2,8.62,.81,2016-06-09 21:00
基隆市,基隆,24,,良好,1.2,0.26,29,12,5,7.7,1,8.84,1.14,2016-06-09 22:00
基隆市,基隆,26,,良好,1.2,0.18,32,9,4,4.8,1,5.68,.91,2016-06-09 23:00
基隆市,基隆,23,,良好,1.2,0.18,28,9,4,5.3,1,6.19,.9,2016-06-10 00:00
基隆市,基隆,14,,良好,1.2,0.22,17,14,6,8.2,1,9.05,.83,2016-06-10 01:00
基隆市,基隆,12,,良好,0.9,0.23,11,18,8,9.5,1,10.61,1.1,2016-06-10 02:00
基隆市,基隆,14,,良好,1.5,0.22,10,17,8,9.5,1,10.67,1.14,2016-06-10 03:00
基隆市,基隆,15,,良好,2,0.2,10,19,8,7.9,1,8.8,.87,2016-06-10 04:00
基隆市,基隆,16,,良好,1.1,0.17,6.7,20,9,8.9,1,9.89,1.02,2016-06-10 05:00
基隆市,基隆,17,,良好,1.1,0.22,5.9,21,8,9.2,1,12.07,2.83,2016-06-10 06:00
基隆市,基隆,17,,良好,1.4,0.25,13,20,10,8.1,1,10.23,2.16,2016-06-10 07:00
基隆市,基隆,18,,良好,2.6,0.26,14,21,12,12,1,16.14,4.48,2016-06-10 08:00
基隆市,基隆,21,,良好,2.3,0.17,25,19,8,7.2,1,9.6,2.35,2016-06-10 09:00
基隆市,基隆,22,,良好,2.2,0.16,27,16,9,7.9,1,9.52,1.64,2016-06-10 10:00
基隆市,基隆,26,,良好,1.6,0.15,31,11,6,5,1,6.03,1.07,2016-06-10 11:00
基隆市,基隆,26,,良好,1.1,0.13,32,11,3,3.8,1,4.49,.71,2016-06-10 12:00
基隆市,基隆,25,,良好,1.2,0.19,30,11,5,5.5,1,6.28,.81,2016-06-10 13:00
基隆市,基隆,21,,良好,0.9,0.2,26,6,4,7.7,1,9.45,1.71,2016-06-10 14:00
基隆市,基隆,22,,良好,0.9,0.19,26,11,4,6.4,1,8.25,1.88,2016-06-10 15:00
基隆市,基隆,20,,良好,1,0.19,25,17,9,7.1,1,8.37,1.31,2016-06-10 16:00
基隆市,基隆,20,,良好,0.9,0.2,24,12,6,7.2,1,8.28,1.05,2016-06-10 17:00
基隆市,基隆,14,,良好,1.1,0.37,14,16,8,14,1,15.98,1.94,2016-06-10 18:00
基隆市,基隆,15,,良好,1.2,0.41,7.5,20,9,14,1,18.6,4.67,2016-06-10 19:00
基隆市,基隆,16,,良好,1.3,0.5,1.5,24,10,15,1,24.79,9.83,2016-06-10 20:00
基隆市,基隆,18,,良好,1.2,0.43,3.5,23,9,14,1,22.54,8.67,2016-06-10 21:00
基隆市,基隆,19,,良好,1.7,0.53,1.4,25,9,15,1,29.31,14.29,2016-06-10 22:00
基隆市,基隆,21,,良好,2.1,0.59,0.7,26,10,16,1,29.58,13.92,2016-06-10 23:00
基隆市,基隆,22,,良好,2.1,0.55,0.6,29,9,14,1,31.52,17.03,2016-06-11 00:00
基隆市,基隆,23,,良好,1.3,0.35,0.8,27,10,13,1,20.07,7.1,2016-06-11 01:00
基隆市,基隆,24,,良好,2.2,0.3,1.3,26,8,12,1,15.81,3.81,2016-06-11 02:00
基隆市,基隆,25,,良好,1.6,0.37,0.9,25,10,15,1,19.16,4.13,2016-06-11 03:00
基隆市,基隆,24,,良好,1.3,0.37,1.3,24,6,13,1,17.45,4.12,2016-06-11 04:00
基隆市,基隆,25,,良好,2.4,0.3,2.7,25,10,12,1,14.2,2.63,2016-06-11 05:00
基隆市,基隆,25,,良好,3.2,0.32,3.1,25,10,12,1,15.63,3.64,2016-06-11 06:00
基隆市,基隆,25,,良好,1.6,0.3,8.3,22,6,10,1,14.96,4.96,2016-06-11 07:00
基隆市,基隆,24,,良好,3.1,0.4,12,23,10,13,1,18.49,5.61,2016-06-11 08:00
基隆市,基隆,24,,良好,2.9,0.42,19,21,10,14,1,18.85,5,2016-06-11 09:00
基隆市,基隆,23,,良好,2.9,0.44,28,21,11,15,1,19.89,4.42,2016-06-11 10:00
基隆市,基隆,26,,良好,2.1,0.44,31,20,12,15,1,17.89,3.28,2016-06-11 11:00
基隆市,基隆,30,,良好,2,0.26,36,17,10,7.6,1,9.81,2.2,2016-06-11 12:00
基隆市,基隆,24,,良好,1.7,0.25,29,16,9,7.5,1,9.32,1.84,2016-06-11 13:00
基隆市,基隆,24,,良好,2.5,0.26,29,14,11,11,1,12.59,2.01,2016-06-11 14:00
基隆市,基隆,23,,良好,1.7,0.33,27,17,11,12,1,14.44,2.16,2016-06-11 15:00
基隆市,基隆,19,,良好,2.8,0.29,22,20,14,16,1,20.06,4.48,2016-06-11 16:00
基隆市,基隆,23,,良好,1.4,0.28,27,17,9,10,1,12.3,2.25,2016-06-11 17:00
基隆市,基隆,19,,良好,1.3,0.34,23,15,6,12,1,13.76,1.91,2016-06-11 18:00
基隆市,基隆,17,,良好,1.5,0.39,14,12,3,14,1,17.51,3.26,2016-06-11 19:00
基隆市,基隆,17,,良好,1.3,0.47,7.7,20,9,17,1,21.32,4.38,2016-06-11 20:00
基隆市,基隆,18,,良好,1.2,0.45,6.1,24,6,15,1,21.02,6.01,2016-06-11 21:00
基隆市,基隆,19,,良好,1.1,0.48,5.5,22,6,16,1,22.4,6.63,2016-06-11 22:00
基隆市,基隆,20,,良好,1,0.46,3.4,24,6,15,1,21.43,5.95,2016-06-11 23:00
基隆市,基隆,21,,良好,1,0.39,5.9,22,5,12,1,16.02,4.02,2016-06-12 00:00
基隆市,基隆,21,,良好,1.4,0.33,4.6,26,6,9.1,1,11.74,2.61,2016-06-12 01:00
基隆市,基隆,22,,良好,1.3,0.28,5.2,23,4,8.5,1,10.24,1.71,2016-06-12 02:00
基隆市,基隆,23,,良好,1.3,0.29,4.3,26,4,7.9,1,10.05,2.16,2016-06-12 03:00
基隆市,基隆,24,,良好,1.4,0.26,4.5,27,5,7.5,1,8.36,.88,2016-06-12 04:00
基隆市,基隆,24,,良好,1.6,0.26,2.5,29,8,9,1,10.92,1.89,2016-06-12 05:00
基隆市,基隆,26,,良好,1.5,0.28,3.7,28,5,8.1,1,11.33,3.22,2016-06-12 06:00
基隆市,基隆,26,,良好,2.3,0.37,4.2,26,6,10,1,16.09,5.99,2016-06-12 07:00
基隆市,基隆,25,,良好,2.1,0.35,11,19,5,9.7,1,13.62,3.89,2016-06-12 08:00
基隆市,基隆,24,,良好,1.9,0.41,15,19,8,10,1,14.01,3.64,2016-06-12 09:00
基隆市,基隆,23,,良好,2.6,0.41,21,21,6,11,1,14.45,3.33,2016-06-12 10:00
基隆市,基隆,23,,良好,3.3,0.3,28,21,9,11,1,13.99,2.73,2016-06-12 11:00
基隆市,基隆,29,,良好,1.9,0.22,35,9,3,6.9,1,8.73,1.85,2016-06-12 12:00
基隆市,基隆,32,,良好,3.2,0.28,38,20,9,9.7,1,10.83,1.17,2016-06-12 13:00
基隆市,基隆,26,,良好,4.2,0.16,31,17,6,8.4,1,9.52,1.16,2016-06-12 14:00
基隆市,基隆,23,,良好,1.7,0.14,28,13,3,4,1,4.61,.59,2016-06-12 15:00
基隆市,基隆,18,,良好,2.9,0.28,18,14,4,10,1,11.98,1.7,2016-06-12 16:00
基隆市,基隆,17,,良好,1.9,0.31,15,16,5,12,1,15.31,3.15,2016-06-12 17:00
基隆市,基隆,17,,良好,2.2,0.45,7.2,23,11,15,1,20.2,5.06,2016-06-12 18:00
基隆市,基隆,18,,良好,3.4,0.47,6.4,21,12,18,1,23.07,5.27,2016-06-12 19:00
基隆市,基隆,16,,良好,1.8,0.29,17,5,0,13,1,14.2,1.5,2016-06-12 20:00
基隆市,基隆,14,,良好,1.8,0.3,16,7,4,14,1,15.74,1.44,2016-06-12 21:00
基隆市,基隆,14,,良好,1.4,0.28,16,9,2,12,1,14,1.72,2016-06-12 22:00
基隆市,基隆,15,,良好,1.5,0.26,18,6,0,12,1,13.11,1.57,2016-06-12 23:00
